surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,cp_data,outcome
1,1,529642,38.9,84.0,36.0,3.0,2.0,4.0,1.0,5.0,0.0,3.0,2.0,0.0,4.5,2.0,,45.0,6.2,0.0,2.6,1,3025,1,2.0
1,0,5290409,38.8,164.0,84.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,,45.0,7.2,1.0,5.3,1,2208,1,2.0
1,0,530693,37.6,160.0,36.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.5,0.0,,35.0,6.9,2.0,2.9,1,1400,0,2.0
1,1,529667,38.2,60.0,28.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.5,0.0,0.0,39.0,4.6,2.0,2.6,0,3111,1,0.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,63.0,8.1,1.0,4.5,1,7400,1,1.0
1,1,527734,37.9,50.0,24.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,39.0,4.5,0.0,3.6,1,2208,0,1.0
1,0,529703,38.0,124.0,70.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,57.0,8.8,1.0,5.3,1,2208,1,0.0
1,1,533692,37.2,120.0,40.0,3.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,57.0,64.0,1.0,2.0,1,3205,0,1.0
0,1,528996,38.6,52.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,5.5,1.0,,36.0,6.6,2.0,5.0,0,3111,1,0.0
1,1,534556,39.4,108.0,20.0,3.0,,5.0,1.0,1.0,0.0,3.0,,1.0,2.0,2.0,1.0,75.0,67.0,1.0,1.0,1,2207,0,1.0
1,1,528006,37.2,48.0,16.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.5,2.0,1.0,41.0,11.2,0.0,2.6,1,2206,1,0.0
1,1,535163,38.1,130.0,48.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,,0.0,57.0,66.0,1.0,2.0,1,3205,0,1.0
1,1,534293,38.6,84.0,30.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,75.0,81.0,1.0,2.0,1,2209,0,0.0
1,1,533928,37.5,84.0,36.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,52.0,75.0,1.0,2.0,1,2205,0,2.0
1,1,529461,38.4,60.0,51.0,3.0,2.0,4.0,0.0,5.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,45.0,6.5,1.0,4.1,1,2205,0,2.0
1,1,534403,37.2,86.0,30.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,,0.0,36.0,62.0,,1.0,0,1400,0,1.0
1,1,534403,37.2,66.0,32.0,3.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,44.0,77.0,2.0,1.0,1,2205,0,0.0
1,1,528548,38.3,60.0,16.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,3.5,3.0,0.0,43.0,6.5,2.0,3.6,1,2124,0,0.0
1,1,529183,38.3,60.0,28.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.5,2.0,1.0,40.0,4.5,0.0,2.0,1,3111,1,0.0
1,1,529736,39.3,64.0,88.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,,43.0,6.4,1.0,4.5,1,7400,1,2.0
1,1,535176,37.3,80.0,40.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,,0.0,65.0,50.0,1.0,2.0,1,3205,1,1.0
1,1,535043,38.3,72.0,60.0,0.0,2.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,53.0,53.0,1.0,2.0,1,3205,0,1.0
1,0,5290409,39.1,164.0,84.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,,48.0,7.2,1.0,5.3,1,2208,1,2.0
1,1,527563,37.6,52.0,24.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,5.7,0.0,1.0,48.0,6.6,,3.7,1,2205,0,2.0
0,1,528461,38.3,54.0,40.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,1.0,,35.0,5.9,0.0,7.4,0,3111,1,0.0
0,1,529667,37.4,52.0,28.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,39.0,6.9,2.0,3.4,0,3111,1,0.0
1,1,528641,37.6,72.0,36.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.4,2.0,1.0,33.0,3.5,1.0,3.9,1,2208,1,2.0
1,1,527698,37.3,64.0,36.0,3.0,,2.0,1.0,5.0,2.0,1.0,1.0,2.0,6.0,0.0,1.0,66.0,5.8,1.0,7.4,1,2205,0,2.0
1,1,528151,38.4,60.0,20.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,6.5,,1.0,48.0,7.6,0.0,3.9,1,2208,0,0.0
1,1,533871,38.6,120.0,20.0,,,4.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,,68.0,64.0,0.0,2.0,1,3205,0,0.0
1,1,535407,38.5,129.0,48.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,,1.0,2.0,,,57.0,66.0,1.0,2.0,1,3205,0,0.0
1,1,530028,38.6,104.0,24.0,3.0,,2.0,1.0,1.0,0.0,2.0,0.0,1.0,5.3,0.0,0.0,52.0,6.5,0.0,2.6,1,2208,1,2.0
1,1,530693,36.5,90.0,24.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,52.0,6.0,1.0,3.9,1,4205,0,2.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,7.0,1.0,0.0,57.0,8.1,1.0,4.5,1,7400,1,1.0
1,1,528729,38.1,60.0,80.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,48.0,4.3,0.0,3.4,1,2205,1,2.0
1,1,528729,37.5,42.0,24.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,4.4,0.0,1.0,40.0,7.7,2.0,3.4,1,2208,1,2.0
1,1,534787,38.0,36.0,16.0,3.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,,37.0,75.0,0.0,1.0,0,3111,0,1.0
1,1,534519,37.1,84.0,40.0,3.0,2.0,5.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,75.0,81.0,2.0,2.0,0,1400,1,1.0
1,1,529461,39.3,86.0,36.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,6.5,0.0,1.0,36.0,5.3,1.0,3.6,1,31110,1,2.0
0,1,528214,38.0,60.0,20.0,3.0,,,0.0,2.0,,2.0,0.0,0.0,4.5,0.0,1.0,43.0,7.6,,2.0,1,2209,1,1.0
1,1,527563,38.0,48.0,21.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,48.0,6.3,2.0,3.7,1,5400,1,0.0
1,1,528548,38.1,66.0,12.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,44.0,6.0,0.0,3.6,1,2124,0,0.0
0,1,529893,38.3,44.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.5,0.0,1.0,43.0,6.5,0.0,5.0,0,2209,1,0.0
0,1,528682,38.3,48.0,16.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,,49.0,7.5,2.0,3.0,0,0,1,0.0
1,0,528904,38.0,132.0,68.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,7.0,1.0,,54.0,7.5,0.0,1.4,1,7209,0,2.0
1,1,535043,38.1,84.0,66.0,3.0,2.0,2.0,0.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,75.0,81.0,1.0,2.0,1,2208,0,1.0
0,1,528461,36.7,48.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,7.0,0.0,1.0,34.0,6.5,2.0,2.6,0,0,0,0.0
1,1,530001,39.0,88.0,24.0,3.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,5.3,2.0,1.0,64.0,6.7,1.0,2.6,1,2206,1,2.0
1,1,533738,37.8,88.0,24.0,3.0,2.0,2.0,1.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,68.0,80.0,2.0,1.0,0,2205,0,1.0
1,0,529518,38.0,128.0,48.0,3.0,2.0,2.0,0.0,,2.0,2.0,2.0,1.0,4.2,,,35.0,7.2,1.0,4.5,1,3025,1,2.0
0,1,528996,38.5,44.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,1.0,,43.0,7.5,2.0,8.1,0,0,1,0.0
0,1,529663,40.3,114.0,36.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,0.0,1.0,57.0,8.1,1.0,4.5,1,7400,1,2.0
1,1,528743,37.1,75.0,36.0,,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,48.0,7.4,1.0,3.2,1,12208,1,0.0
1,1,527463,37.1,84.0,24.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,73.0,5.5,1.0,3.7,1,5400,1,2.0
1,1,529493,38.3,54.0,10.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,6.5,2.0,3.0,48.0,7.2,1.0,3.3,0,5400,0,2.0
1,1,528630,37.7,72.0,28.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,36.0,5.0,1.0,3.9,1,3205,1,0.0
1,1,534925,38.5,72.0,28.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,75.0,81.0,2.0,2.0,0,2111,1,0.0
1,1,535292,39.2,88.0,32.0,3.0,2.0,5.0,1.0,4.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,66.0,84.0,1.0,2.0,1,4205,1,0.0
1,1,528548,38.8,66.0,12.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,44.0,6.0,0.0,3.6,1,2124,1,0.0
1,1,534787,39.3,44.0,12.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,51.0,51.0,2.0,2.0,1,2206,0,0.0
1,1,534784,37.2,36.0,16.0,3.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,37.0,75.0,0.0,2.0,0,2322,0,1.0
1,1,5297159,37.8,84.0,36.0,,,1.0,0.0,2.0,2.0,2.0,0.0,1.0,5.0,1.0,0.0,32.0,6.0,0.0,4.3,1,5206,0,1.0
1,1,529160,37.8,72.0,30.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,,1.0,2.0,2.0,1.0,52.0,75.0,1.0,2.0,1,3205,0,0.0
1,1,533696,38.7,88.0,24.0,0.0,,2.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,,,46.0,75.0,0.0,1.0,0,3205,0,1.0
0,1,529865,37.7,52.0,16.0,2.0,0.0,3.0,0.0,3.0,,0.0,0.0,1.0,5.7,1.0,,28.0,6.5,2.0,5.3,0,0,1,0.0
1,1,529865,38.0,72.0,30.0,2.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,3.5,1.0,0.0,37.0,4.5,1.0,3.5,1,6209,1,2.0
1,1,534519,39.3,84.0,40.0,3.0,2.0,1.0,0.0,1.0,0.0,,,1.0,2.0,0.0,0.0,75.0,81.0,0.0,2.0,0,1400,0,1.0
1,1,529849,38.6,54.0,14.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,3.0,2.0,38.0,6.3,2.0,3.9,1,5400,1,0.0
1,1,529424,38.4,80.0,24.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7.5,0.0,1.0,52.0,6.5,1.0,4.3,1,4205,0,2.0
0,1,528890,37.5,108.0,16.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,5.4,0.0,0.0,54.0,7.5,0.0,4.7,1,11300,1,2.0
0,1,533736,38.6,100.0,68.0,2.0,,1.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,52.0,80.0,1.0,2.0,1,3205,0,1.0
0,1,530028,38.1,112.0,24.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,60.0,7.5,0.0,2.6,0,2300,1,1.0
1,1,529172,38.1,84.0,24.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,5.4,3.0,1.0,33.0,7.4,1.0,1.3,1,2112,1,0.0
1,1,534784,37.5,72.0,30.0,0.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,52.0,75.0,1.0,2.0,1,3205,0,1.0
1,1,530693,38.6,40.0,24.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,42.0,6.6,0.0,2.0,1,31110,1,0.0
1,1,528548,38.1,66.0,12.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,44.0,6.0,0.0,3.6,1,31110,0,0.0
0,1,527365,38.0,80.0,30.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,7.0,0.0,1.0,45.0,8.1,1.0,2.2,0,3207,1,2.0
1,1,535208,39.2,108.0,24.0,3.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,2.0,,1.0,55.0,85.0,1.0,2.0,1,3209,0,1.0
1,1,530255,38.5,88.0,20.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,5.5,0.0,1.0,47.0,7.5,0.0,4.5,1,3205,0,2.0
1,1,5301219,40.3,60.0,30.0,3.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,4.5,,2.0,46.0,7.2,1.0,2.6,1,1400,0,2.0
1,1,528178,37.6,88.0,20.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,,68.0,7.2,1.0,4.1,1,2205,0,2.0
0,1,529304,38.0,40.0,28.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.5,3.0,,49.0,7.2,2.0,5.0,0,0,0,0.0
0,1,534626,37.8,52.0,16.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,52.0,7.5,0.0,2.0,0,4206,1,1.0
0,1,528890,38.3,54.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,5.0,2.0,,36.0,6.6,2.0,3.5,0,0,1,0.0
1,1,534787,38.6,60.0,16.0,1.0,0.0,1.0,0.0,,2.0,1.0,0.0,1.0,4.0,,0.0,39.0,60.0,1.0,2.0,1,3207,1,0.0
1,1,533928,36.5,84.0,40.0,3.0,2.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,37.5,75.0,1.0,1.0,1,7111,0,1.0
1,1,527544,38.2,52.0,12.0,0.0,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,45.0,8.6,1.0,3.6,1,2206,1,2.0
1,1,533836,39.2,98.0,28.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,65.0,64.0,0.0,2.0,1,2205,0,0.0
1,1,530360,38.4,60.0,40.0,1.0,0.0,,0.0,5.0,2.0,1.0,,2.0,4.5,0.0,1.0,50.0,4.7,1.0,4.1,1,2208,1,2.0
0,1,533696,37.8,44.0,12.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,6.5,1.0,2.0,34.0,65.0,2.0,1.0,0,3111,1,0.0
1,1,529461,38.5,88.0,12.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,40.0,6.6,1.0,3.2,1,2208,1,2.0
0,1,529399,37.2,88.0,12.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,45.0,5.5,1.0,4.3,1,2208,1,2.0
1,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,57.0,8.1,1.0,4.5,1,3205,0,2.0
0,1,527702,37.7,84.0,20.0,3.0,2.0,1.0,0.0,5.0,0.0,2.0,,1.0,6.0,,,52.0,6.0,1.0,3.9,1,2209,0,1.0
1,1,5299253,37.4,54.0,36.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,44.0,6.1,1.0,2.6,1,2113,0,2.0
1,1,527544,38.4,124.0,40.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,,1.0,7.5,1.0,,57.0,8.5,1.0,7.0,0,2112,1,2.0
0,0,529498,40.3,114.0,36.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,,,4.3,0.0,,50.0,8.1,1.0,7.0,0,4205,1,2.0
0,1,529424,38.3,52.0,20.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.4,1.0,2.0,43.0,6.4,2.0,7.2,0,0,1,0.0
1,1,530239,38.2,48.0,32.0,2.0,,3.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,47.0,7.5,0.0,2.6,1,3113,0,0.0
1,1,527563,38.2,66.0,12.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,30.0,6.6,0.0,3.6,1,31110,1,0.0
1,1,534163,37.9,92.0,24.0,3.0,2.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,65.0,50.0,1.0,2.0,1,3205,0,1.0
0,1,533692,38.0,44.0,16.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,33.0,63.0,2.0,3.4,0,2300,1,0.0
1,1,534293,38.0,88.0,20.0,,,5.0,0.0,,2.0,2.0,2.0,1.0,2.0,,1.0,65.0,82.0,,1.0,0,2209,0,1.0
0,1,530242,38.4,108.0,51.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,,7.5,2.0,2.0,59.0,8.2,0.0,2.6,0,4300,1,0.0
1,1,5287179,37.2,68.0,16.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,7.0,2.0,0.0,48.0,8.6,1.0,6.3,1,4205,1,0.0
1,1,533696,38.0,129.0,30.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,,,64.0,82.0,1.0,2.0,0,1400,0,1.0
1,1,528461,38.0,112.0,44.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,4.4,2.0,0.0,60.0,6.1,0.0,2.8,1,4205,1,0.0
0,1,529373,38.6,48.0,32.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.5,,3.0,49.0,7.3,2.0,2.0,0,3111,1,0.0
1,1,530001,38.5,96.0,16.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,6.5,0.0,1.0,63.0,6.7,1.0,3.4,1,2208,0,2.0
1,1,5290409,38.5,64.0,36.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,6.0,0.0,1.0,48.0,7.5,,2.0,1,2208,0,2.0
0,1,534478,37.2,108.0,40.0,3.0,2.0,5.0,0.0,2.0,,0.0,0.0,1.0,2.0,,1.0,53.0,51.0,1.0,2.0,0,2208,0,1.0
1,1,534519,38.5,86.0,51.0,3.0,2.0,2.0,0.0,5.0,2.0,3.0,,1.0,2.0,0.0,,65.0,75.0,1.0,2.0,1,2205,0,1.0
1,1,528570,37.5,60.0,30.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,3.5,,1.0,35.0,6.0,0.0,2.0,1,2209,0,2.0
1,1,529461,38.3,112.0,14.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,57.0,8.1,1.0,4.5,1,2208,0,2.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,7.0,1.0,,57.0,7.4,1.0,4.5,1,2205,1,1.0
1,1,533942,38.2,76.0,20.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,,0.0,46.0,46.0,2.0,2.0,1,3205,1,1.0
1,1,528620,36.0,100.0,36.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,2.0,1.0,5.5,0.0,0.0,57.0,7.5,1.0,2.0,1,2205,0,1.0
1,1,528548,38.6,68.0,14.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,50.0,7.5,1.0,3.6,1,2124,1,0.0
0,1,530366,38.4,150.0,40.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,48.0,6.5,1.0,2.0,0,1400,0,0.0
1,1,527518,36.2,114.0,36.0,3.0,2.0,5.0,0.0,4.0,2.0,0.0,1.0,1.0,6.5,1.0,2.0,45.0,7.5,0.0,1.3,1,11400,0,2.0
1,0,5290402,39.8,120.0,20.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,,1.0,4.0,,,36.0,4.9,1.0,5.0,1,2205,0,1.0
1,1,534756,40.3,64.0,36.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,41.0,54.0,1.0,2.0,1,2209,0,0.0
0,1,530242,38.3,130.0,52.0,3.0,2.0,4.0,1.0,5.0,0.0,2.0,0.0,1.0,5.5,2.0,,63.0,7.5,1.0,3.9,1,3205,0,1.0
1,1,534938,38.3,88.0,16.0,3.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,,0.0,53.0,75.0,0.0,2.0,0,3205,0,1.0
1,1,528742,38.4,132.0,20.0,,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,69.0,8.6,1.0,4.8,1,2112,0,2.0
1,1,534756,38.0,104.0,24.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,41.0,60.0,1.0,2.0,1,2205,1,0.0
1,1,529640,38.6,72.0,30.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,4.5,,,45.0,6.2,0.0,3.3,1,2208,1,0.0
1,1,5288249,39.3,60.0,16.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,0.0,1.0,37.0,4.7,1.0,3.4,1,7111,1,2.0
1,1,535240,38.3,96.0,36.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0,,1.0,2.0,0.0,0.0,65.0,69.0,1.0,2.0,1,3205,1,2.0
1,1,528641,38.5,66.0,21.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.5,2.0,1.0,44.0,7.6,0.0,4.3,1,2112,1,0.0
1,1,529272,38.1,44.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.5,1.0,1.0,39.0,6.6,0.0,4.2,0,2205,1,0.0
1,0,528702,39.4,114.0,36.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,4.4,2.0,,50.0,7.0,1.0,3.9,1,2209,1,2.0
0,1,529796,38.6,50.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,,43.0,7.5,0.0,2.6,0,3111,1,0.0
1,1,529667,39.3,129.0,48.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,57.0,46.0,1.0,2.0,1,2113,1,0.0
1,1,534787,37.1,96.0,20.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,41.0,81.0,1.0,2.0,1,2205,0,1.0
1,1,534925,38.2,76.0,24.0,3.0,0.0,4.0,0.0,,0.0,0.0,0.0,1.0,2.0,,1.0,75.0,81.0,2.0,2.0,1,2112,0,0.0
1,1,529518,37.9,50.0,16.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,38.0,6.6,2.0,3.0,1,3115,0,0.0
1,1,528548,38.1,66.0,16.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,50.0,6.7,,3.6,1,2124,0,0.0
0,1,528996,38.0,54.0,20.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,42.0,6.6,2.0,5.0,0,0,1,0.0
1,1,534519,37.7,84.0,32.0,3.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,75.0,81.0,,1.0,0,0,0,0.0
1,1,530242,38.2,64.0,40.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,3.4,2.0,1.0,47.0,7.4,0.0,3.4,1,2209,0,0.0
1,1,533871,38.0,86.0,24.0,,2.0,1.0,0.0,,2.0,2.0,,1.0,2.0,,0.0,55.0,65.0,0.0,1.0,0,7209,0,1.0
1,1,528469,38.1,52.0,24.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,0.0,1.0,54.0,7.5,2.0,2.0,1,2112,0,2.0
0,1,530334,38.3,52.0,12.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,5.5,2.0,,35.0,6.5,0.0,5.0,0,0,1,0.0
0,1,529777,39.1,88.0,32.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,68.0,7.0,2.0,3.6,1,2206,0,0.0
1,1,528548,38.3,60.0,18.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,43.0,8.1,2.0,3.6,1,2124,1,0.0
1,1,534784,36.0,108.0,30.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,66.0,81.0,1.0,2.0,1,11400,1,0.0
1,1,529493,38.4,104.0,40.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,5.2,1.0,1.0,47.0,7.0,2.0,3.6,1,2209,1,1.0
1,1,534293,37.2,96.0,16.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,,1.0,52.0,82.0,1.0,2.0,1,2209,0,1.0
0,1,530431,37.5,48.0,16.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,1.0,,48.0,8.5,2.0,1.3,0,2113,1,0.0
